X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,Idaccident,Fecha,Tipo_Accid,Tipo__CONA,Zona,Causa__CON,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora
-73.0030602,-36.8335752,1,8,REGION BIO BIO,8101,CONCEPCION,LOS TILOS, ,27,"Los Tilos 27, Concepción, Bío Bío, Chile",-36.8335752,-73.0030602,1,RANGE_INTERPOLATED,2020,1291168,2020/07/26 00:00:00+00,CHOQUE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,22:30:00
-73.0913438,-36.7814659,2,8,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,384,"Av. Las Golondrinas 384, Talcahuano, Bío Bío, Chile",-36.7814659,-73.0913438,1,RANGE_INTERPOLATED,2020,1291364,2020/07/13 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,0,0,0,1,21:00:00
-73.0970842,-36.7944746,3,8,REGION BIO BIO,8112,HUALPEN,RECONQUISTA,CARTAGENA,0,"Cartagena & La Reconquista, Hualpén, Bío Bío, Chile",-36.7944746,-73.0970842,1,GEOMETRIC_CENTER,2020,1291661,2020/07/24 00:00:00+00,CHOQUE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:30:00
-73.0487137,-36.823594,4,8,REGION BIO BIO,8101,CONCEPCION,CASTELLON, ,681,"Castellón 681, Concepción, Bío Bío, Chile",-36.823594,-73.0487137,1,RANGE_INTERPOLATED,2020,1291765,2020/07/29 00:00:00+00,COLISION LATERAL,COLISION,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,1,09:25:00
-73.0531471,-36.8238989,5,8,REGION BIO BIO,8101,CONCEPCION,CAUPOLICAN,LOS CARRERA,0,"Avenida los Carrera & Caupolicán, Concepción, Bío Bío, Chile",-36.8238989,-73.0531471,1,GEOMETRIC_CENTER,2020,1291778,2020/07/30 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,1,0,0,16:00:00
-73.0879741,-36.7789842,6,8,REGION BIO BIO,8110,TALCAHUANO,LA MARINA, ,1250,"La Marina 1250, Talcahuano, Bío Bío, Chile",-36.7789842,-73.0879741,1,ROOFTOP,2020,1291792,2020/07/25 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,0,21:10:00
-73.1151899,-36.7079206,7,8,REGION BIO BIO,8110,TALCAHUANO,SAN JUAN, ,143,"San Juan, Talcahuano, Bío Bío, Chile",-36.7079206,-73.1151899,1,GEOMETRIC_CENTER,2020,1291822,2020/07/20 00:00:00+00,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:30:00
-73.0773082,-36.8052495,8,8,REGION BIO BIO,8112,HUALPEN,JORGE ALESSANDRI RODRIGUEZ,CRISTOBAL COLON,0,"Av. Pdte. Jorge Alessandri Rodriguez, Hualpén, Bío Bío, Chile",-36.8052495,-73.0773082,1,GEOMETRIC_CENTER,2020,1321177,2020/12/23 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,1,0,0,14:50:00
-72.7146242,-37.2806207,9,8,REGION BIO BIO,8304,LAJA,BALMACEDA, ,243,"Balmaceda 243, Laja, Bío Bío, Chile",-37.2806207,-72.7146242,1,ROOFTOP,2020,1292027,2020/07/06 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:40:00
-72.5614276,-37.1006425,10,8,REGION BIO BIO,8313,YUMBEL,OHIGGINS, ,610,"OHiggins 610, Yumbel, Bío Bío, Chile",-37.1006425,-72.5614276,1,RANGE_INTERPOLATED,2020,1291986,2020/07/20 00:00:00+00,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:10:00
-72.4050304,-37.0370303,11,8,REGION BIO BIO,8303,CABRERO,MANUEL PALACIOS, ,906,"Manuel Palacios 906, Cabrero, Bío Bío, Chile",-37.0370303,-72.4050304,1,RANGE_INTERPOLATED,2020,1291997,2020/07/24 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,07:00:00
-72.5598753,-37.0995584,12,8,REGION BIO BIO,8313,YUMBEL,ANIBAL PINTO, ,610,"Anibal Pinto 610, Yumbel, Bío Bío, Chile",-37.0995584,-72.5598753,1,RANGE_INTERPOLATED,2020,1292005,2020/07/27 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,2,02:25:00
-72.9573203,-36.611753,13,8,REGION BIO BIO,8111,TOME,LEON LUCO,BUENOS AIRES,0,"Buenos Aires & León Luco, Tome, Tomé, Bío Bío, Chile",-36.611753,-72.9573203,1,GEOMETRIC_CENTER,2020,1292011,2020/07/26 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,0,18:15:00
-72.7126375,-37.2731471,14,8,REGION BIO BIO,8304,LAJA,SAN MARTIN, ,604,"San Martin 604, Laja, Bío Bío, Chile",-37.2731471,-72.7126375,1,ROOFTOP,2020,1292018,2020/07/28 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,0,0,0,12:30:00
-72.5281999,-37.5876479,15,8,REGION BIO BIO,8307,NEGRETE,ALBERTO MOLLER, ,1,"Alberto Moller 1, Negrete, Bío Bío, Chile",-37.5876479,-72.5281999,1,RANGE_INTERPOLATED,2020,1292066,2020/07/26 00:00:00+00,CHOQUE,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,00:10:00
-73.153208,-36.9952628,16,8,REGION BIO BIO,8102,CORONEL,EL FALLAMAN,IGNACIO OÑATE,0,"Alcalde Ignacio Oñate 1921, Coronel, Concepcion, Bío Bío, Chile",-36.9952628,-73.153208,1,ROOFTOP,2020,1292072,2020/07/22 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,18:05:00
-73.1602598,-36.9819043,17,8,REGION BIO BIO,8102,CORONEL,LOS ALAMOS,LAS ENCINAS,0,"Los Alamos & Las Encinas, Coronel, Bío Bío, Chile",-36.9819043,-73.1602598,1,GEOMETRIC_CENTER,2020,1292076,2020/07/18 00:00:00+00,COLISION LATERAL,COLISION,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,22:00:00
-73.0519966,-36.8101919,18,8,REGION BIO BIO,8101,CONCEPCION,EJERCITO,ONGOLMO,0,"Ongolmo & Ejército, Concepción, Bío Bío, Chile",-36.8101919,-73.0519966,1,GEOMETRIC_CENTER,2020,1292123,2020/07/21 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:51:00
-73.0581418,-36.8284641,19,8,REGION BIO BIO,8101,CONCEPCION,SERRANO,FREIRE,0,"Freire & Serrano, Concepción, Bío Bío, Chile",-36.8284641,-73.0581418,1,GEOMETRIC_CENTER,2020,1292139,2020/07/22 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,11:36:00
-73.0340764,-36.7954894,20,8,REGION BIO BIO,8101,CONCEPCION,ANDALIEN,MILLANRU,0,"Avenida Andalien & Millantu, Concepción, Bío Bío, Chile",-36.7954894,-73.0340764,1,GEOMETRIC_CENTER,2020,1292144,2020/07/22 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,0,20:05:00
-73.0921227,-36.7537947,21,8,REGION BIO BIO,8110,TALCAHUANO,CRISTOABL COLON, ,2194,"Gómez Carreño 2194, Talcahuano, Bío Bío, Chile",-36.7537947,-73.0921227,1,RANGE_INTERPOLATED,2020,1292176,2020/07/04 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,0,16:36:00
-73.1093919,-36.7447616,22,8,REGION BIO BIO,8110,TALCAHUANO,QUILLAY, ,448,"Quillay 448, Talcahuano, Bío Bío, Chile",-36.7447616,-73.1093919,1,RANGE_INTERPOLATED,2020,1292182,2020/07/17 00:00:00+00,OTRO TIPO,OTRO TIPO,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,13:30:00
-72.2478493,-37.7216324,23,8,REGION BIO BIO,8305,MULCHEN,UNZUETA,SOTO,0,"Unzueta & Soto, Mulchen, Mulchén, Bío Bío, Chile",-37.7216324,-72.2478493,1,GEOMETRIC_CENTER,2020,1292201,2020/06/30 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,2,13:05:00
-72.2446821,-37.7195661,24,8,REGION BIO BIO,8305,MULCHEN,PEDRO LAGOS,GANA,0,"Pedro Lagos & Gana, Mulchen, Mulchén, Bío Bío, Chile",-37.7195661,-72.2446821,1,GEOMETRIC_CENTER,2020,1292212,2020/07/05 00:00:00+00,COLISION,COLISION,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,18:10:00
-73.0825166,-36.8024875,25,8,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,PUERTO SAAVEDRA,0,"Avenida Cristóbal Colón & Pto Saavedra, Hualpén, Bío Bío, Chile",-36.8024875,-73.0825166,1,GEOMETRIC_CENTER,2020,1292225,2020/07/29 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,0,19:30:00
-73.0915947,-36.8096243,26,8,REGION BIO BIO,8112,HUALPEN,GRAN BRETAÑA,COSTANERA,0,"Avenida Costanera 9200 Hualpén, Concepción, Hualpén, Bío Bío, Chile",-36.8096243,-73.0915947,1,GEOMETRIC_CENTER,2020,1292231,2020/07/29 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,21:50:00
-72.2414771,-37.7221223,27,8,REGION BIO BIO,8305,MULCHEN,VILLAGRAN, ,726,"Villagran 726, Mulchen, Negrete, Bío Bío, Chile",-37.7221223,-72.2414771,1,RANGE_INTERPOLATED,2020,1292236,2020/07/09 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:35:00
-73.0773082,-36.8052495,28,8,REGION BIO BIO,8112,HUALPEN,JORGE ALESSANDRI RODRIGUEZ,CRISTOBAL COLON,0,"Av. Pdte. Jorge Alessandri Rodriguez, Hualpén, Bío Bío, Chile",-36.8052495,-73.0773082,1,GEOMETRIC_CENTER,2020,1292245,2020/07/30 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FUERA PASO PEATONES,0,1,0,0,20:55:00
-73.1106296,-36.7849961,29,8,REGION BIO BIO,8112,HUALPEN,GRAN BRETAÑA,FINLANDIA,0,"Gran Bretaña & Finlandia, Hualpén, Bío Bío, Chile",-36.7849961,-73.1106296,1,GEOMETRIC_CENTER,2020,1292246,2020/07/31 00:00:00+00,COLISION,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,1,2,18:50:00
-72.236813,-37.717641,30,8,REGION BIO BIO,8305,MULCHEN,SALVO,VILLA ALEGRE,0,"Salvo & Villa Alegre, Mulchen, Mulchén, Bío Bío, Chile",-37.717641,-72.236813,1,GEOMETRIC_CENTER,2020,1292275,2020/07/10 00:00:00+00,COLISION,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,1,0,1,17:30:00
-72.3493546,-37.4627055,31,8,REGION BIO BIO,8301,LOS ANGELES,ALMAGRO,JANEQUEO,0,"Janequeo & Almagro, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4627055,-72.3493546,1,GEOMETRIC_CENTER,2020,1292279,2020/07/01 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,19:15:00
-73.3147156,-37.2451607,32,8,REGION BIO BIO,8202,ARAUCO,CARLOS CONDELL, ,238,"Carlos Condell 238, Arauco, Bío Bío, Chile",-37.2451607,-73.3147156,1,ROOFTOP,2020,1292283,2020/07/31 00:00:00+00,IMPACTO CON ANIMAL,OTRO TIPO,URBANA,DEFICIENCIAS VIALES,ANIMALES SUELTOS VIA PUBLICA,0,0,0,1,17:35:00
-72.3552194,-37.4662085,33,8,REGION BIO BIO,8301,LOS ANGELES,ERCILLA,TUCAPEL,0,"Avenida Tucapel & Ercilla, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4662085,-72.3552194,1,GEOMETRIC_CENTER,2020,1292296,2020/07/03 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,RURAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:50:00
-73.0358626,-36.8905231,34,8,REGION BIO BIO,8103,CHIGUAYANTE,CAMINO A CHIGUAYANTE,LAS PALMAS,0,"Camino A Chiguayante & Las Palmas, Chiguayante, Bío Bío, Chile",-36.8905231,-73.0358626,1,GEOMETRIC_CENTER,2020,1292298,2020/07/14 00:00:00+00,COLISION LATERAL,COLISION,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,0,19:42:00
-72.2466704,-37.7190038,35,8,REGION BIO BIO,8305,MULCHEN,PEDRO LAGOS,SOTO,0,"Pedro Lagos 210, Mulchen, Mulchén, Bío Bío, Chile",-37.7190038,-72.2466704,1,ROOFTOP,2020,1292302,2020/07/16 00:00:00+00,COLISION,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,1,0,0,21:20:00
-72.3420944,-37.4883003,36,8,REGION BIO BIO,8301,LOS ANGELES,LOS CARRERA, ,1420,"Av. Los Carrera 1420, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4883003,-72.3420944,1,ROOFTOP,2020,1292303,2020/07/03 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:30:00
-72.2378028,-37.7202377,37,8,REGION BIO BIO,8305,MULCHEN,VILLALON,SALVO,0,"Villalon & Salvo, Mulchen, Mulchén, Bío Bío, Chile",-37.7202377,-72.2378028,1,GEOMETRIC_CENTER,2020,1292325,2020/07/20 00:00:00+00,CHOQUE,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,1,21:50:00
-73.1115261,-36.7188512,38,8,REGION BIO BIO,8110,TALCAHUANO,SEÑORET, ,37,"Señoret 37, Talcahuano, Bío Bío, Chile",-36.7188512,-73.1115261,1,RANGE_INTERPOLATED,2020,1292342,2020/07/10 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,15:50:00
-72.2378028,-37.7202377,39,8,REGION BIO BIO,8305,MULCHEN,SALVO,VILLALON,0,"Villalon & Salvo, Mulchen, Mulchén, Bío Bío, Chile",-37.7202377,-72.2378028,1,GEOMETRIC_CENTER,2020,1292346,2020/07/23 00:00:00+00,CHOQUE,CHOQUE,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,0,18:00:00
-72.3639175,-37.4766421,40,8,REGION BIO BIO,8301,LOS ANGELES,LYNCH,CONDELL,0,"Patricio Lynch 1024, Biobío, Los Ángeles, Bío Bío, Chile",-37.4766421,-72.3639175,1,ROOFTOP,2020,1292352,2020/07/04 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:45:00
-73.6423852,-37.5921577,41,8,REGION BIO BIO,8201,LEBU,FERNANDO IBAÑEZ, ,425,"Fernando Ibáñez, Lebu, Bío Bío, Chile",-37.5921577,-73.6423852,1,GEOMETRIC_CENTER,2020,1276057,2020/04/03 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:30:00
-72.3265506,-37.4662935,42,8,REGION BIO BIO,8301,LOS ANGELES,LAS INDUSTRIAS,Q-45,0,"Av Las Industrias, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4662935,-72.3265506,1,GEOMETRIC_CENTER,2020,1292584,2020/07/13 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,20:15:00
-73.3560556,-37.4688662,43,8,REGION BIO BIO,8205,CURANILAHUE,OHIGGINS, ,871,"Av. Bernardo OHiggins 871, Curanilahue, Bío Bío, Chile",-37.4688662,-73.3560556,1,RANGE_INTERPOLATED,2020,1292396,2020/05/20 00:00:00+00,CHOQUE POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,21:50:00
-72.3529169,-37.4870474,44,8,REGION BIO BIO,8301,LOS ANGELES,CAMINO VECINAL SANTA LAURA, ,1,"Sta. Laura, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4870474,-72.3529169,1,GEOMETRIC_CENTER,2020,1292440,2020/07/04 00:00:00+00,COLISION LATERAL,COLISION,RURAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,17:13:00
-73.391955,-37.7908794,45,8,REGION BIO BIO,8203,CAÑETE,OHIGGINS, ,198,"OHiggins 198, Canete, Cañete, Bío Bío, Chile",-37.7908794,-73.391955,1,RANGE_INTERPOLATED,2020,1296987,2020/08/22 00:00:00+00,CHOQUE,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,08:00:00
-72.355861,-37.467135,46,8,REGION BIO BIO,8301,LOS ANGELES,SAN MARTIN,5 DE ABRIL,0,"Ercilla 575, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.467135,-72.355861,1,ROOFTOP,2020,1292447,2020/07/04 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:35:00
-72.3412658,-37.4600983,47,8,REGION BIO BIO,8301,LOS ANGELES,MARCONI,COSTANERA,0,"Guillermo Marconi 851-899, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4600983,-72.3412658,1,ROOFTOP,2020,1292469,2020/07/06 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,20:20:00
-73.4650798,-37.6277739,48,8,REGION BIO BIO,8206,LOS ALAMOS,DIEGO PORTALES, ,487,"Los Alamos, Bío Bío, Chile",-37.6277739,-73.4650798,1,APPROXIMATE,2020,1292780,2020/08/03 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,08:05:00
-72.3597677,-37.4774127,49,8,REGION BIO BIO,8301,LOS ANGELES,JOSE MIGUEL INFANTE, ,491,"Jose Miguel Infante 491, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4774127,-72.3597677,1,ROOFTOP,2020,1292477,2020/07/07 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,21:00:00
-72.3636649,-37.4730302,50,8,REGION BIO BIO,8301,LOS ANGELES,ALFONSO CARRASCO, ,160,"Alfonso Carrasco 160, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4730302,-72.3636649,1,ROOFTOP,2020,1292479,2020/07/08 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,1,19:50:00
-73.1527368,-37.0838756,51,8,REGION BIO BIO,8106,LOTA,CARRETERA FERNANDO MAIRA,CRUCE POLVORIN,0,"Fernando Maira Nº 580 – A, Sector La Cantera, Lota, Bío Bío, Chile",-37.0838756,-73.1527368,1,GEOMETRIC_CENTER,2020,1292496,2020/07/27 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,2,07:45:00
-72.3533833,-37.4811936,52,8,REGION BIO BIO,8301,LOS ANGELES,VICUÑA MACKENNA,SAN MARTIN,0,"San Martín & Avenida Vicuña Mackenna, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4811936,-72.3533833,1,GEOMETRIC_CENTER,2020,1292502,2020/07/09 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,14:15:00
-72.3525489,-37.4724383,53,8,REGION BIO BIO,8301,LOS ANGELES,RICARDO VICUÑA,RICARDO VICUÑA,0,"Av. Ricardo Vicuña, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4724383,-72.3525489,1,GEOMETRIC_CENTER,2020,1292510,2020/07/09 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:55:00
-72.3424175,-37.461318,54,8,REGION BIO BIO,8301,LOS ANGELES,ALEMANIA, ,506,"Alemania 506, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.461318,-72.3424175,1,RANGE_INTERPOLATED,2020,1292515,2020/07/09 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,FALLAS MECANICAS,FALLAS MECANICAS DIRECCION,0,0,0,0,15:10:00
-72.3607301,-37.4719336,55,8,REGION BIO BIO,8301,LOS ANGELES,RICARDO VICUÑA,LOS ANGELES,0,"Av. Los Angeles & Av. Ricardo Vicuña, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4719336,-72.3607301,1,GEOMETRIC_CENTER,2020,1292520,2020/07/09 00:00:00+00,CHOQUE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:00:00
-72.348248,-37.4702825,56,8,REGION BIO BIO,8301,LOS ANGELES,VILLAGRAN,LAUTARO,0,"Villagrán & Lautaro, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4702825,-72.348248,1,GEOMETRIC_CENTER,2020,1292574,2020/07/13 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:15:00
-72.3551548,-37.4637682,57,8,REGION BIO BIO,8301,LOS ANGELES,ERCILLA, ,795,"Ercilla 795, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4637682,-72.3551548,1,ROOFTOP,2020,1292579,2020/07/13 00:00:00+00,CHOQUE LADO/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:35:00
-72.3469851,-37.4840939,58,8,REGION BIO BIO,8301,LOS ANGELES,LOS CARRERA,LAS QUINTAS,0,"Avenida Los Carrera & Las Quintas, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4840939,-72.3469851,1,GEOMETRIC_CENTER,2020,1292588,2020/07/11 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,06:20:00
-72.3530412,-37.4767188,59,8,REGION BIO BIO,8301,LOS ANGELES,SAN MARTIN,LYNCH,0,"San Martín & Patricio Lynch, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4767188,-72.3530412,1,GEOMETRIC_CENTER,2020,1292592,2020/07/14 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:50:00
-72.359381,-37.4769854,60,8,REGION BIO BIO,8301,LOS ANGELES,JOSE MIGUEL INFANTE, ,450,"Jose Miguel Infante 450, Los Angeles, Los Ángeles, Bío Bío, Chile",-37.4769854,-72.359381,1,ROOFTOP,2020,1292593,2020/07/14 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,15:00:00
