X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,Idaccident,Fecha,Tipo_Accid,Tipo__CONA,Zona,Causa__CON,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora
-70.7342315,-32.7476061,1,5,REGION VALPARAISO,5701,SAN FELIPE,DIEGO DE ALMAGRO, ,1306,"Diego de Almagro 1306, San Felipe, Valparaíso, Chile",-32.7476061,-70.7342315,1,RANGE_INTERPOLATED,2020,1279367,2020/05/04 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FUERA PASO PEATONES,1,0,0,0,19:40:00
-71.3581061,-33.0452953,2,5,REGION VALPARAISO,5804,VILLA ALEMANA,VICTORIA,CAUPOLICAN,0,"Plaza Las Américas (Victoria) - Caupolicán 600-698, Villa Alemana, Valparaíso, Chile",-33.0452953,-71.3581061,1,ROOFTOP,2020,1279385,2020/05/02 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,20:25:00
-70.719437,-32.7503728,3,5,REGION VALPARAISO,5701,SAN FELIPE,BERNARDO CRUZ,YUNGAY,0,"Yungay & Bernardo Cruz, San Felipe, Valparaíso, Chile",-32.7503728,-70.719437,1,GEOMETRIC_CENTER,2020,1279381,2020/05/04 00:00:00+00,COLISION LATERAL,COLISION,URBANA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,0,0,1,13:40:00
-71.5342726,-33.0557927,4,5,REGION VALPARAISO,5109,VIÑA DEL MAR,ROGELIO ASTUDILLO, ,50,"Rogelio Astudillo 50, Viña del Mar, Valparaíso, Chile",-33.0557927,-71.5342726,1,RANGE_INTERPOLATED,2020,1279426,2020/05/01 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FUERA PASO PEATONES,0,1,0,0,19:00:00
-71.6335555,-33.0498821,5,5,REGION VALPARAISO,5101,VALPARAISO,JOSE JOAQUIN PEREZ, ,336,"José Joaquín Pérez 336, Valparaíso, Chile",-33.0498821,-71.6335555,1,ROOFTOP,2020,1279446,2020/05/06 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,10:30:00
-71.5908097,-33.035244,6,5,REGION VALPARAISO,5101,VALPARAISO,PLACERES,FERNANDO LECEPS,0,"Los Placeres & Fernando Lesseps, Valparaíso, Chile",-33.035244,-71.5908097,1,GEOMETRIC_CENTER,2020,1279448,2020/05/04 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,08:30:00
-71.4616204,-33.0441649,7,5,REGION VALPARAISO,5801,QUILPUE,LOS CARRERA,UNO,0,"771, - Av. Los Carrera 751, Quilpué, Valparaíso, Chile",-33.0441649,-71.4616204,1,ROOFTOP,2020,1279467,2020/04/29 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,16:10:00
-71.4052995,-33.0464274,8,5,REGION VALPARAISO,5801,QUILPUE,FREIRE,GOMEZ CARREÑO,0,"Almirante Gomez Carreño & Freire, Quilpué, Valparaíso, Chile",-33.0464274,-71.4052995,1,GEOMETRIC_CENTER,2020,1279468,2020/04/29 00:00:00+00,CHOQUE LATERAL,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,03:55:00
-71.4787957,-33.0383897,9,5,REGION VALPARAISO,5801,QUILPUE,LOS CARRERA,LA PORTADA,0,"La Portada & Avenida Los Carrera, Quilpué, Valparaíso, Chile",-33.0383897,-71.4787957,1,GEOMETRIC_CENTER,2020,1279471,2020/05/01 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,0,18:55:00
-71.4618156,-33.057567,10,5,REGION VALPARAISO,5801,QUILPUE,ATACAMA,ANITA LIZANA,0,"Atacama - Chañaral, Quilpué, Valparaíso, Chile",-33.057567,-71.4618156,1,GEOMETRIC_CENTER,2020,1279474,2020/05/02 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,06:30:00
-71.4604833,-33.0446127,11,5,REGION VALPARAISO,5801,QUILPUE,LOS CARRERA,SEPTIMA,0,"Séptima & Avenida Los Carrera, Quilpué, Valparaíso, Chile",-33.0446127,-71.4604833,1,GEOMETRIC_CENTER,2020,1279529,2020/05/04 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,1,1,02:25:00
-71.5024544,-33.0209114,12,5,REGION VALPARAISO,5109,VIÑA DEL MAR,CARLOS IBAÑEZ DEL CAMPO, ,47,"Carlos Ibáñez del Campo 47, Viña del Mar, Valparaíso, Chile",-33.0209114,-71.5024544,1,RANGE_INTERPOLATED,2020,1279550,2020/05/05 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,0,22:10:00
-71.2438347,-32.8786166,13,5,REGION VALPARAISO,5501,QUILLOTA,BLANCO,CONCEPCION,0,"Blanco Encalada 101-169, Quillota, Valparaíso, Chile",-32.8786166,-71.2438347,1,ROOFTOP,2020,1279620,2020/04/25 00:00:00+00,CHOQUE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:40:00
-71.5401948,-33.0331218,14,5,REGION VALPARAISO,5109,VIÑA DEL MAR,LAS HERAS, ,34,"Las Heras 34, Viña del Mar, Valparaíso, Chile",-33.0331218,-71.5401948,1,RANGE_INTERPOLATED,2020,1279678,2020/05/05 00:00:00+00,CHOQUE FRENTE/FRENTE,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,12:45:00
-70.5952095,-32.8281453,15,5,REGION VALPARAISO,5301,LOS ANDES,HERMANOS CLARK,ARGENTINA,0,"Hnos Clark 20, Los Andes, Valparaíso, Chile",-32.8281453,-70.5952095,1,ROOFTOP,2020,1279690,2020/05/06 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,0,0,0,20:10:00
-70.6258069,-32.857493,16,5,REGION VALPARAISO,5302,CALLE LARGA,PASO BASAURE, ,0,"Calle Larga, Valparaíso, Chile",-32.857493,-70.6258069,1,APPROXIMATE,2020,1279722,2020/05/05 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,1,19:40:00
-70.5880912,-32.8725639,17,5,REGION VALPARAISO,5302,CALLE LARGA,PASCUAL BABURIZZA, ,0,"Av. Pascual Baburizza 1500, Calle Larga, Valparaíso, Chile",-32.8725639,-70.5880912,1,ROOFTOP,2020,1279734,2020/05/07 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,0,0,0,1,17:00:00
-70.7341103,-32.7447599,18,5,REGION VALPARAISO,5701,SAN FELIPE,JULIO FIGUEROA,DIEGO DE ALMAGRO,0,"Julio Figueroa & Diego de Almagro, San Felipe, Valparaíso, Chile",-32.7447599,-70.7341103,1,GEOMETRIC_CENTER,2020,1279736,2020/05/05 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,1,12:46:00
-71.244404,-32.9937172,19,5,REGION VALPARAISO,5802,LIMACHE,EASTMAN,PUENTE LO GAMBOA,0,"Lo Gamboa, Limache, Valparaíso, Chile",-32.9937172,-71.244404,1,APPROXIMATE,2020,1279751,2020/04/23 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,1,18:30:00
-71.5485653,-33.0145072,20,5,REGION VALPARAISO,5109,VIÑA DEL MAR,NUEVE NORTE,UNO 1/2 PONIENTE,0,"9 Nte. & 1 Ote., Viña del Mar, Valparaíso, Chile",-33.0145072,-71.5485653,1,GEOMETRIC_CENTER,2020,1279897,2020/05/07 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:20:00
-71.5425524,-33.0264727,21,5,REGION VALPARAISO,5109,VIÑA DEL MAR,VALAPARAISO,SIMON BOLIVAR,0,"Calle Valparaíso & Simon Bolívar, Viña del Mar, Valparaíso, Chile",-33.0264727,-71.5425524,1,GEOMETRIC_CENTER,2020,1279893,2020/05/06 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,3,13:20:00
-71.5570096,-33.0275248,22,5,REGION VALPARAISO,5109,VIÑA DEL MAR,ETCHEVERS,LIBERTAD,0,"Etchevers 229, Of 21 Vina del M, Viña del Mar, Valparaíso, Chile",-33.0275248,-71.5570096,1,ROOFTOP,2020,1279902,2020/05/09 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:20:00
-71.5522238,-33.0250955,23,5,REGION VALPARAISO,5109,VIÑA DEL MAR,VALPARAISO,SUCRE,0,"Sucre & Calle Valparaíso, Viña del Mar, Valparaíso, Chile",-33.0250955,-71.5522238,1,GEOMETRIC_CENTER,2020,1279904,2020/05/09 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:45:00
-71.5035089,-32.9936854,24,5,REGION VALPARAISO,5109,VIÑA DEL MAR,MAR DE CHILE,ROTONDA GLORIAS NAVALES,0,"Fragata Esmeralda, Viña del Mar, Valparaíso, Chile",-32.9936854,-71.5035089,1,GEOMETRIC_CENTER,2020,1279985,2020/05/03 00:00:00+00,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:00:00
-71.4825285,-33.002003,25,5,REGION VALPARAISO,5109,VIÑA DEL MAR,CHAPIQUIÑA, ,120,"Chapiquiña 120, Viña del Mar, Valparaíso, Chile",-33.002003,-71.4825285,1,RANGE_INTERPOLATED,2020,1279990,2020/05/03 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,21:15:00
-71.5389589,-32.9710054,26,5,REGION VALPARAISO,5109,VIÑA DEL MAR,ANGAMOS, ,138,"Av. Angamos 138, Viña del Mar, Valparaíso, Chile",-32.9710054,-71.5389589,1,ROOFTOP,2020,1279992,2020/05/07 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,09:50:00
-71.5035089,-32.9936854,27,5,REGION VALPARAISO,5109,VIÑA DEL MAR,ROTONDA GLORIAS NAVALES,LAS MARAVILLAS,0,"Fragata Esmeralda, Viña del Mar, Valparaíso, Chile",-32.9936854,-71.5035089,1,GEOMETRIC_CENTER,2020,1279997,2020/05/08 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:00:00
-70.6995374,-32.7581877,28,5,REGION VALPARAISO,5701,SAN FELIPE,TOCORNAL, ,6301,"Tocornal 6301, San Felipe, Valparaíso, Chile",-32.7581877,-70.6995374,1,RANGE_INTERPOLATED,2020,1280005,2020/05/06 00:00:00+00,COLISION,COLISION,RURAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,18:30:00
-71.3898384,-33.0453965,29,5,REGION VALPARAISO,5804,VILLA ALEMANA,VALPARAISO,FRESIA,0,"Avenida Valparaíso & Fresia, Villa Alemana, Valparaíso, Chile",-33.0453965,-71.3898384,1,GEOMETRIC_CENTER,2020,1280009,2020/05/05 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,2,20:10:00
-70.7314596,-32.7522844,30,5,REGION VALPARAISO,5701,SAN FELIPE,MAIPU,DIEGO DE ALMAGRO,0,"Maipú 311, San Felipe, Valparaíso, Chile",-32.7522844,-70.7314596,1,ROOFTOP,2020,1280015,2020/05/08 00:00:00+00,CAIDA,CAIDA,URBANA,OTRAS CAUSAS,OTRAS CAUSAS,0,0,0,1,12:30:00
-71.6063164,-33.5507311,31,5,REGION VALPARAISO,5603,CARTAGENA,LA MARINA, ,284,"La Marina 284, Cartagena, Valparaíso, Chile",-33.5507311,-71.6063164,1,ROOFTOP,2020,1280018,2020/05/04 00:00:00+00,CHOQUE,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,13:25:00
-71.481598,-32.7407322,32,5,REGION VALPARAISO,5105,PUCHUNCAVI,LOS CASTAÑOS,BELLO HORIZONTE,0,"Bello Horizonte & Avenida Los Castaños, Puchuncavi, Puchuncaví, Valparaíso, Chile",-32.7407322,-71.481598,1,GEOMETRIC_CENTER,2020,1280039,2020/05/05 00:00:00+00,CHOQUE POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,09:50:00
-71.6214722,-33.0567977,33,5,REGION VALPARAISO,5101,VALPARAISO,TRINQUETE, ,422,"Trinquete 422, Valparaíso, Chile",-33.0567977,-71.6214722,1,ROOFTOP,2020,1280065,2020/05/08 00:00:00+00,CHOQUE POSTERIOR,CHOQUE,URBANA,FALLAS MECANICAS,FALLAS MECANICAS FRENOS,0,0,0,0,21:00:00
-71.1925313,-32.7714883,34,5,REGION VALPARAISO,5502,CALERA,ADRIAN, ,450,"Adrian 450, La Calera, Calera, Valparaíso, Chile",-32.7714883,-71.1925313,1,ROOFTOP,2020,1280082,2020/05/10 00:00:00+00,VOLCADURA,VOLCADURA,URBANA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,0,0,2,16:10:00
-71.5632072,-33.1126358,35,5,REGION VALPARAISO,5101,VALPARAISO,CENTRAL,OBPO VALDES,0,"Central & Avenida Obispo Valdés Subercaseaux, Placilla, Valparaíso, Chile",-33.1126358,-71.5632072,1,GEOMETRIC_CENTER,2020,1280120,2020/05/09 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,18:45:00
-71.6070312,-33.0463587,36,5,REGION VALPARAISO,5101,VALPARAISO,RAWSON,CHACABUCO,0,"Rawson & Chacabuco, Valparaíso, Chile",-33.0463587,-71.6070312,1,GEOMETRIC_CENTER,2020,1280149,2020/05/04 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,0,0,1,14:00:00
-71.6168438,-33.0450084,37,5,REGION VALPARAISO,5101,VALPARAISO,LAS HERAS,BRASIL,0,"Las Heras & Brasil, Valparaíso, Chile",-33.0450084,-71.6168438,1,GEOMETRIC_CENTER,2020,1280150,2020/05/05 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,0,0,0,0,13:53:00
-71.6107417,-33.0447014,38,5,REGION VALPARAISO,5101,VALPARAISO,ERRAZURIZ,BRASIL,0,"Errázuriz & Brasil, Valparaíso, Chile",-33.0447014,-71.6107417,1,GEOMETRIC_CENTER,2020,1280154,2020/05/08 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,0,07:55:00
-71.6035596,-33.0477371,39,5,REGION VALPARAISO,5101,VALPARAISO,ARGENTINA, ,455,"Av. Argentina 455, Valparaíso, Chile",-33.0477371,-71.6035596,1,ROOFTOP,2020,1280156,2020/05/11 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:20:00
-71.3401812,-32.921403,40,5,REGION VALPARAISO,5501,QUILLOTA,LOS ACACIOS,PARCELA 2,0,"Parcela, Quillota, Valparaíso, Chile",-32.921403,-71.3401812,1,GEOMETRIC_CENTER,2020,1280175,2020/05/08 00:00:00+00,COLISION,COLISION,RURAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:00:00
-71.6685828,-33.3629012,41,5,REGION VALPARAISO,5602,ALGARROBO,ALICIA MONCKENBERG,SANTA TERESITA,0,"Av. Alicia Monckeberg de Amunategui & Av. Sta. Teresita - Cruce G-94-f, Algarrobo, Valparaíso, Chile",-33.3629012,-71.6685828,1,GEOMETRIC_CENTER,2020,1280289,2020/05/04 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:40:00
-71.3649221,-33.0583165,42,5,REGION VALPARAISO,5804,VILLA ALEMANA,IGNACIO CARRERA PINTO, ,1034,"Ignacio Carrera Pinto 1034, Villa Alemana, Valparaíso, Chile",-33.0583165,-71.3649221,1,RANGE_INTERPOLATED,2020,1280293,2020/05/09 00:00:00+00,CHOQUE LATERAL,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,03:10:00
-71.5289807,-33.0270999,43,5,REGION VALPARAISO,5109,VIÑA DEL MAR,LUSITANIA,LAS ACACIAS,0,"Lusitania 554, Viña del Mar, Valparaíso, Chile",-33.0270999,-71.5289807,1,ROOFTOP,2020,1317006,2020/12/04 00:00:00+00,COLISION,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,0,19:20:00
-71.4288709,-33.0421253,44,5,REGION VALPARAISO,5801,QUILPUE,FREIRE,LAS ROSAS,0,"Las Rosas & Freire, Quilpué, Valparaíso, Chile",-33.0421253,-71.4288709,1,GEOMETRIC_CENTER,2020,1280294,2020/05/07 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,0,0,1,07:15:00
-109.424943,-27.157926,45,5,REGION VALPARAISO,5201,ISLA DE PASCUA,HOTU MATUA, ,0,"Pont s/n (sector oriente), Hanga Roa, Isla de Pascua, Valparaíso, Chile",-27.157926,-109.424943,1,GEOMETRIC_CENTER,2020,1280398,2020/05/07 00:00:00+00,COLISION,COLISION,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,0,08:45:00
-71.5388049,-33.0478978,46,5,REGION VALPARAISO,5109,VIÑA DEL MAR,ROGELIO ASTUDILLO,EL VIOLIN,0,"El Violín & Rogelio Astudillo, Viña del Mar, Valparaíso, Chile",-33.0478978,-71.5388049,1,GEOMETRIC_CENTER,2020,1280406,2020/05/10 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,0,14:00:00
-70.7103103,-32.7638687,47,5,REGION VALPARAISO,5701,SAN FELIPE,HUGO YURI,VICTOR PULGAR,0,"Dirigente Deportivo Hugo Yuri Yuri & Victor Pulgar, San Felipe, Valparaíso, Chile",-32.7638687,-70.7103103,1,GEOMETRIC_CENTER,2020,1280415,2020/05/09 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,1,21:45:00
-71.4054404,-33.0391973,48,5,REGION VALPARAISO,5801,QUILPUE,GOMEZ CARREÑO,RAFAEL FABRES,0,"Almirante Gomez Carreño & Rafael Fabres, Quilpué, Valparaíso, Chile",-33.0391973,-71.4054404,1,GEOMETRIC_CENTER,2020,1280425,2020/05/07 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,1,15:00:00
-71.4054041,-33.042406,49,5,REGION VALPARAISO,5801,QUILPUE,GOMEZ CARREÑO,ATAHUALPA,0,"Almirante Gomez Carreño & Atahualpa, Quilpué, Valparaíso, Chile",-33.042406,-71.4054041,1,GEOMETRIC_CENTER,2020,1280429,2020/05/08 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,1,19:20:00
-70.6029868,-32.8327593,50,5,REGION VALPARAISO,5301,LOS ANDES,SANTA TERESA,PERU,0,"Sta. Teresa 389, Los Andes, Valparaíso, Chile",-32.8327593,-70.6029868,1,ROOFTOP,2020,1280485,2020/05/11 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:50:00
-70.6036552,-32.8437514,51,5,REGION VALPARAISO,5301,LOS ANDES,SANTA TERESA,ELIAS FONCEA,0,"Los Andes, Valparaíso, Los Andes, Valparaíso, Chile",-32.8437514,-70.6036552,1,GEOMETRIC_CENTER,2020,1280492,2020/05/12 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,0,0,0,0,15:00:00
-71.252238,-32.8814561,52,5,REGION VALPARAISO,5501,QUILLOTA,BULNES,PUDETO,0,"Pudeto & Manuel Bulnes, Quillota, Valparaíso, Chile",-32.8814561,-71.252238,1,GEOMETRIC_CENTER,2020,1280523,2020/05/12 00:00:00+00,CHOQUE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:30:00
-71.5980073,-33.0355572,53,5,REGION VALPARAISO,5101,VALPARAISO,ESPAÑA,SAN LUIS,0,"Av Espana - Subida San Luis / Oriente, Valparaíso, Chile",-33.0355572,-71.5980073,1,GEOMETRIC_CENTER,2020,1280595,2020/05/13 00:00:00+00,CHOQUE LATERAL,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,21:25:00
-70.9430302,-32.843703,54,5,REGION VALPARAISO,5703,LLAY LLAY,VICTORIA,PRIETO LETELIER,0,"Prieto Letelier & Victoria, Llay Llay, Llayllay, Valparaíso, Chile",-32.843703,-70.9430302,1,GEOMETRIC_CENTER,2020,1280657,2020/05/09 00:00:00+00,COLISION LATERAL,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,2,18:00:00
-70.7245249,-32.755092,55,5,REGION VALPARAISO,5701,SAN FELIPE,BERNARDO OHIGGINS,PORTUS,0,"Portus & Avenida Libertador Bernardo OHiggins, San Felipe, Valparaíso, Chile",-32.755092,-70.7245249,1,GEOMETRIC_CENTER,2020,1280661,2020/05/11 00:00:00+00,CHOQUE POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,2,13:20:00
-71.6369814,-33.051998,56,5,REGION VALPARAISO,5101,VALPARAISO,AGUA POTABLE,WILLIAMS LYON,0,"Williams Lyon & Agua Potable, Valparaíso, Chile",-33.051998,-71.6369814,1,GEOMETRIC_CENTER,2020,1280690,2020/05/13 00:00:00+00,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,08:30:00
-71.5905132,-33.032825,57,5,REGION VALPARAISO,5101,VALPARAISO,ESPAÑA,PELLE,0,"Pelle & Avenida España, Valparaíso, Chile",-33.032825,-71.5905132,1,GEOMETRIC_CENTER,2020,1280697,2020/05/12 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:30:00
-71.5787826,-33.1205242,58,5,REGION VALPARAISO,5101,VALPARAISO,CURAUMA NORTE,LOS TULIPEROS,0,"Avenida Curauma Norte & Los Tuliperos, Placilla, Valparaíso, Chile",-33.1205242,-71.5787826,1,GEOMETRIC_CENTER,2020,1280713,2020/05/13 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,1,19:30:00
-71.3561287,-33.0438141,59,5,REGION VALPARAISO,5804,VILLA ALEMANA,MANUEL MONTT,CAUPOLICAN,0,"Manuel Montt & Caupolicán, Villa Alemana, Valparaíso, Chile",-33.0438141,-71.3561287,1,GEOMETRIC_CENTER,2020,1280731,2020/05/07 00:00:00+00,COLISION LATERAL,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,0,08:55:00
-71.3662596,-33.0535258,60,5,REGION VALPARAISO,5804,VILLA ALEMANA,PRIMERA, ,717,"Primera 717, Villa Alemana, Valparaíso, Chile",-33.0535258,-71.3662596,1,ROOFTOP,2020,1280735,2020/05/10 00:00:00+00,CHOQUE LATERAL,CHOQUE,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,1,01:30:00
