X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,Idaccident,Fecha,Tipo_Accid,Tipo__CONA,Zona,Causa__CON,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora
-72.705747,-36.487086,308,16,REGION ÑUBLE,16203,COELEMU,CASTELLON, ,597,"Castellón 597, Coelemu, Bío Bío, Chile",-36.487086,-72.705747,1,RANGE_INTERPOLATED,2020,1267842,2020/02/19 00:00:00+00,CHOQUE LATERAL,CHOQUE,URBANA,OTRAS CAUSAS,OTRAS CAUSAS,0,0,0,0,12:30:00
-72.5382615,-36.2819492,309,16,REGION ÑUBLE,16201,QUIRIHUE,GRUMETE CORTEZ 037, ,37,"Grumete Cortez, Quirihue, Ñuble, Chile",-36.2819492,-72.5382615,1,GEOMETRIC_CENTER,2020,1267877,2020/02/21 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,0,14:00:00
-72.0303453,-36.8973464,310,16,REGION ÑUBLE,16104,EL CARMEN,PEDRO NUÑEZ,GRAL BAQUEDANO,0,"El Carmen, Ñuble, Chile",-36.8973464,-72.0303453,1,APPROXIMATE,2020,1298344,2020/09/03 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,IMPRUDENCIA DEL PEATON,PEATON PERMANECE SOBRE LA CALZADA,0,0,0,1,19:30:00
-72.1291226,-36.6058254,311,16,REGION ÑUBLE,16101,CHILLAN,ZAÑARTU, ,640,"Zañartu 640, Chillan, Chillán, Bío Bío, Chile",-36.6058254,-72.1291226,1,RANGE_INTERPOLATED,2020,1268771,2020/03/04 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,08:50:00
-72.1023351,-36.6062618,312,16,REGION ÑUBLE,16101,CHILLAN,LOS PICUNCHES,TORRES DEL PAINE,0,"Chillán, Ñuble, Chile",-36.6062618,-72.1023351,1,APPROXIMATE,2020,1268775,2020/03/03 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,23:10:00
-72.0662666,-36.5949848,313,16,REGION ÑUBLE,16101,CHILLAN,TARREGA,RIO TER,0,"Pje. Río Ter & Pje. Tarrega, Chillan, Chillán, Ñuble, Chile",-36.5949848,-72.0662666,1,GEOMETRIC_CENTER,2020,1268961,2020/03/02 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,21:40:00
-72.0927097,-36.6088435,314,16,REGION ÑUBLE,16101,CHILLAN,FRANCISCO RAMIREZ, ,10,"Francisco Ramírez 10, Chillan, Chillán, Bío Bío, Chile",-36.6088435,-72.0927097,1,ROOFTOP,2020,1269177,2020/03/06 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,16:20:00
-72.0954609,-36.6145723,315,16,REGION ÑUBLE,16101,CHILLAN,ARGENTINA,COCHARCAS,0,"Cocharcas & Argentina, Chillan, Chillán, Ñuble, Chile",-36.6145723,-72.0954609,1,GEOMETRIC_CENTER,2020,1269179,2020/03/06 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,1,0,0,17:00:00
-71.8480138,-36.347736,316,16,REGION ÑUBLE,16303,ÑIQUEN,CAMINO P VIRGUIN, ,2,"Virgüín, Ñiquén, Ñuble, Chile",-36.347736,-71.8480138,1,APPROXIMATE,2020,1269336,2020/03/01 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,1,0,1,23:31:00
-71.9643014,-36.4268859,317,16,REGION ÑUBLE,16301,SAN CARLOS,BILBAO,FREIRE,0,"Francisco Bilbao & Ramón Freire, San Carlos, Ñuble, Chile",-36.4268859,-71.9643014,1,GEOMETRIC_CENTER,2020,1269409,2020/03/04 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:30:00
